,Unnamed: 0,name,orcid,doi,title,date,journal,filename,Article_ID
44,44,Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.1556/2006.7.2018.05,Ten myths about work addiction,2018,Journal of Behavioral Addictions,Paweł_Andrzej_Atroszko_30,10-1556_2006-7-2018-05
45,45,Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,empty,Porównanie studentów pedagogiki i pedagogiki specjalnej pod względem wybranych cech osobowości,2017,Niepełnosprawność. Dyskursy pedagogiki specjalnej,Paweł_Andrzej_Atroszko_31,-8015414942232057274
46,46,Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,empty,"Poszukiwanie wsparcia społecznego jako mediator związku cynicznej wrogości i bezradności, stanowiących współczesne zagrożenia społeczne",2017,Miscellanea Anthropologica et Sociologica,Paweł_Andrzej_Atroszko_32,-2183149417318222873
47,47,Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,empty,Skala Niesprawności Neurologicznej Szpitala Guy jako istotne narzędzie do oceny objawów występujących u osób z SM,2017,"Niepełnosprawność - Zagadnienia, Problemy, Rozwiązania",Paweł_Andrzej_Atroszko_33,-3077831348424585753
48,48,Paweł Andrzej Atroszko,https://orcid.org/0000-0001-5707-3882,https://doi.org/10.29359/bjhpa.09.4.11,The importance of the type of sport and life experience in the dual career in elite sport based on the analysis of Poland,2017,Baltic Journal of Health and Physical Activity,Paweł_Andrzej_Atroszko_34,10-29359_bjhpa-09-4-11
49,49,Julia Balcerowska,https://orcid.org/0000-0001-9952-1110,https://doi.org/10.1007/s12144-020-00625-3,Is it meaningful to distinguish between Facebook addiction and social networking sites addiction? Psychometric analysis of Facebook addiction and social networking sites addiction scales,2021,Current Psychology,Julia_Balcerowska_1,10-1007_s12144-020-00625-3
50,50,Julia Balcerowska,https://orcid.org/0000-0001-9952-1110,https://doi.org/10.1007/s10943-021-01350-2,Is there a general factor of spiritual intelligence? Factorial validity of the Polish adaptation of Spiritual Intelligence Self-Report Inventory,2021,Journal of Religion and Health,Julia_Balcerowska_2,10-1007_s10943-021-01350-2
51,51,Julia Balcerowska,https://orcid.org/0000-0001-9952-1110,https://doi.org/10.5114/cipp.2019.92957,Relationship between dimensions of grandiose narcissism and Facebook addiction  among university students,2019,Current Issues in Personality Psychology,Julia_Balcerowska_3,10-5114_cipp-2019-92957
52,52,Julia Balcerowska,https://orcid.org/0000-0001-9952-1110,https://doi.org/10.1016/j.chb.2018.04.001,Facebook addiction among Polish undergraduate students: validity of measurement and relationship with personality and well-being,2018,Computers in Human Behavior,Julia_Balcerowska_4,10-1016_j-chb-2018-04-001
53,53,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1016/j.paid.2020.110354,"Radicalisation and individual differences: disinhibition, boldness and meanness as predictors of support for radical collective action",2021,Personality and Individual Differences,Tomasz_Besta_1,10-1016_j-paid-2020-110354
54,54,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1002/ejsp.2696,Country‐level and Individual‐level predictors of men's support for gender equality in 42 countries,2020,European Journal of Social Psychology,Tomasz_Besta_2,10-1002_ejsp-2696
55,55,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1177/1029864918792593,"Is participation in music festivals a self-expansion opportunity? Identity, self-perception, and the importance of music’s functions",2020,Musicae Scientiae,Tomasz_Besta_3,10-1177_1029864918792593
56,56,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1080/13229400.2020.1712222,When migrant men become more involved in household and childcare duties - the case of Polish migrants in Norway,2020,Journal of Family Studies,Tomasz_Besta_4,10-1080_13229400-2020-1712222
57,57,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1177/0956797619875472,"""Our country needs a strong leader right now"": economic inequality enhances the wish for a strong leader",2019,Psychological Science,Tomasz_Besta_5,10-1177_0956797619875472
58,58,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1007/s12144-019-00241-w,Employees’ self-expansion as a mediator between perceived work conditions and work engagement and productive behaviors,2019,Current Psychology,Tomasz_Besta_6,10-1007_s12144-019-00241-w
59,59,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1177/1368430217735903,Expansion of the self of activists and nonactivists involved in mass gatherings for collective action,2019,Group Processes and Intergroup Relations,Tomasz_Besta_7,10-1177_1368430217735903
60,60,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.5964/jspp.v7i1.951,Liking low-status? Contextual and individual differences in attributional biases of low-status outgroup members,2019,Journal of Social and Political Psychology,Tomasz_Besta_8,10-5964_jspp-v7i1-951
61,61,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1016/j.chb.2019.01.025,Multiple group membership and collective actions of opinion-based internet groups: the case of protests against abortion law restriction in Poland,2019,Computers in Human Behavior,Tomasz_Besta_9,10-1016_j-chb-2019-01-025
62,62,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.14656/pfp20190302,Związek klarowności ja z formalną charakterystyką działań celowych oraz cechami osobowości,2019,Polskie Forum Psychologiczne,Tomasz_Besta_10,10-14656_pfp20190302
63,63,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.32872/spb.v13i4.32244,Activism - radicalization - protest: an introduction to a special section,2018,Social Psychological Bulletin,Tomasz_Besta_11,10-32872_spb-v13i4-32244
64,64,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1177/0022022118784213,Cultural values moderate the impact of relative deprivation,2018,Journal of Cross-Cultural Psychology,Tomasz_Besta_12,10-1177_0022022118784213
65,65,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1007/s12144-018-9915-6,De-gender them! Gendered vs cooperative division of housework - cross-cultural comparison of Polish and Norwegian students,2018,Current Psychology,Tomasz_Besta_13,10-1007_s12144-018-9915-6
66,66,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,empty,"Football supporters : group identity, perception of in-group and out-group members and pro-group action tendencies",2018,Revista de Psicologia del Deporte,Tomasz_Besta_14,2455167536055840468
67,67,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1177/0888325418756991,"Football, conservative values, and a feeling of oneness with the group : a study of Polish football fandom",2018,East European Politics and Societies,Tomasz_Besta_15,10-1177_0888325418756991
68,68,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.6018/analesps.34.1.266201,Independent and interdependent? Agentic and communal? Self-construals of people fused with a group,2018,Anales de Psicologia,Tomasz_Besta_16,10-6018_analesps-34-1-266201
69,69,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.32872/spb.v13i4.25612,Place attachment and collective action tendency,2018,Social Psychological Bulletin,Tomasz_Besta_17,10-32872_spb-v13i4-25612
70,70,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1027/1864-9335/a000350,Regaining in-group continuity in times of anxiety about the group‘s future: a study on the role of collective nostalgia across 27 countries,2018,Social Psychology,Tomasz_Besta_18,10-1027_1864-9335_a000350
71,71,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1002/ejsp.2332,"What do I gain from joining crowds? Does self-expansion help to explain the relationship between identity fusion, group efficacy and collective action?",2018,European Journal of Social Psychology,Tomasz_Besta_19,10-1002_ejsp-2332
72,72,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1007/s12144-016-9530-3,Which is better in fat times and in lean times: the Macho Man vs. the Nice Guy? Priming effects on Polish and Norwegian students' mate preferences,2018,Current Psychology,Tomasz_Besta_20,10-1007_s12144-016-9530-3
73,73,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.1002/jcop.21846,"""Out of place"" in the city: development of socio-spatial disorder sensitivity scale in urban settings",2017,Journal of Community Psychology,Tomasz_Besta_21,10-1002_jcop-21846
74,74,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,empty,"Football supporters: Group identity, perception of in-group and outgroup members and pro-group action tendencies",2017,Revista de Psicologia del Deporte,Tomasz_Besta_22,-6118647018864346643
75,75,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,empty,Rozwój tożsamości muzycznej w perspektywie dialogu z innymi,2017,Miscellanea Anthropologica et Sociologica,Tomasz_Besta_23,3394464682287868795
76,76,Tomasz Besta,https://orcid.org/0000-0001-6209-3677,https://doi.org/10.3389/fpsyg.2017.01884,"Self-presentation strategies, fear of success and anticipation of future success among university and high school students  ",2017,Frontiers in Physiology,Tomasz_Besta_24,10-3389_fpsyg-2017-01884
77,77,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3389/fpsyg.2021.635378,Offering psychological support to university students in Poland during the COVID-19 pandemic: lessons learned from an initial evaluation,2021,Frontiers in Psychology,Mariola_Elżbieta_Bidzan_1,10-3389_fpsyg-2021-635378
78,78,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3389/fpsyg.2021.628650,Paternal postpartum bonding and its predictors in the early postpartum period: cross-sectional study in a Polish cohort,2021,Frontiers in Psychology,Mariola_Elżbieta_Bidzan_2,10-3389_fpsyg-2021-628650
79,79,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph182413237,"Fatigue, Physical Disability and Self-Efficacy as Predictors of the Acceptance of Illness and Health-Related Quality of Life in Patients with Multiple Sclerosis",2021-12,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_3,10-3390_ijerph182413237
80,80,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph182413111,"Fear of Coronavirus, Stress and Fear of Childbirth in Polish Pregnant Women during the COVID-19 Pandemic",2021-12,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_4,10-3390_ijerph182413111
81,81,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph18168517,"Associations of Maternal-Infant Bonding with Maternal Mental Health, Infant’s Characteristics and Socio-Demographical Variables in the Early Postpartum Period: A Cross-Sectional Study",2021-08,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_5,10-3390_ijerph18168517
82,82,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/brainsci11081013,The Anterior Attentional–Intentional System in Patients with Parkinson’s Disease—A Pilot and Feasibility Study,2021-07,Brain Sciences,Mariola_Elżbieta_Bidzan_6,10-3390_brainsci11081013
83,83,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph18115542,Mental Health and the Symptoms of PTSD in People with Depression and Anxiety Disorders during the COVID-19 Pandemic,2021-05,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_7,10-3390_ijerph18115542
84,84,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3389/fpsyt.2020.585813,"A Polish and German population study of quality of life, well-being, and life satisfaction in older adults during the COVID-19 pandemic",2020,Frontiers in Psychiatry,Mariola_Elżbieta_Bidzan_8,10-3389_fpsyt-2020-585813
85,85,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3389/fpsyg.2020.552583,Does self-efficacy and emotional control protect hospital staff from COVID-19 anxiety and PTSD symptoms? Psychological functioning of hospital staff after the announcement of COVID-19 Coronavirus pandemic,2020,Frontiers in Psychology,Mariola_Elżbieta_Bidzan_9,10-3389_fpsyg-2020-552583
86,86,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5114/hpr.2020.99455,Psychobiological risk assessment in emergency medical service drivers: study protocol for structural equation modeling,2020,Health Psychology Report,Mariola_Elżbieta_Bidzan_10,10-5114_hpr-2020-99455
87,87,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5114/cipp.2020.101953,Selected psychometric aspects of the Polish version of the Liverpool Self-efficacy Scale,2020,Current Issues in Personality Psychology,Mariola_Elżbieta_Bidzan_11,10-5114_cipp-2020-101953
88,88,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.2147/ndt.s277740,Use of methylphenidate in excessive daytime sleepiness in Alzheimer’s patients treated with donepezil: case series,2020,Neuropsychiatric Disease and Treatment,Mariola_Elżbieta_Bidzan_12,10-2147_ndt-s277740
89,89,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5114/hpr.2020.95746,Validity and reliability of the Polish adaptation of the Health-Related Hardiness Scale - the first confirmatory factor analysis results for a commonly used scale,2020,Health Psychology Report,Mariola_Elżbieta_Bidzan_13,10-5114_hpr-2020-95746
90,90,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph17155427,"Maternal–Infant Bonding and Its Relationships with Maternal Depressive Symptoms, Stress and Anxiety in the Early Postpartum Period in a Polish Sample",2020-07,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_14,10-3390_ijerph17155427
91,91,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph17103363,"Attachment Styles, Various Maternal Representations and a Bond to a Baby",2020-05,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_15,10-3390_ijerph17103363
92,92,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph16162814,The body as an object of stigmatization in cultures of guilt and shame: a Polish-Vietnamese comparison,2019,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_16,10-3390_ijerph16162814
93,93,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.21164/pomjlifesci.635,"The sense of coherence, social support and quality of life among patients with inflammatory bowel disease",2019,Pomeranian Journal of Life Sciences,Mariola_Elżbieta_Bidzan_17,10-21164_pomjlifesci-635
94,94,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph17010057,The Dynamics of Becoming a Mother during Pregnancy and After Childbirth,2019-12,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_18,10-3390_ijerph17010057
95,95,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph16030355,Perceived Stress as a Predictor of Partnership Relation Quality in Polish Mothers of Preterm-Born Children,2019-01,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_19,10-3390_ijerph16030355
96,96,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,empty,Aktualizacja-siebie rodziców dzieci z dystrofią mięśniową Duchenne’a,2018,"Niepełnosprawność - Zagadnienia, Problemy, Rozwiązania",Mariola_Elżbieta_Bidzan_20,-7973892175607121907
97,97,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,empty,Diagnoza demencji u osób z niepełnosprawnością intelektualną – aktualne wyzwanie diagnostyczne,2018,Geriatria,Mariola_Elżbieta_Bidzan_21,-4913544606534238123
98,98,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5604/01.3001.0012.8040,NEUROPSYCHOLOGICAL REHABILITATION OF AN ADOLESCENT PATIENT AFTER INTRACRANIAL EMBOLIZATION OF AVM – A CASE STUDY,2018,Acta Neuropsychologica,Mariola_Elżbieta_Bidzan_22,10-5604_01-3001-0012-8040
99,99,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.14656/pfp20180306,Więź z własną matką a stawanie się matką - zagadnienia teoretyczne,2018,Polskie Forum Psychologiczne,Mariola_Elżbieta_Bidzan_23,10-14656_pfp20180306
100,100,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.3390/ijerph15122678,Biomedical Variables and Adaptation to Disease and Health-Related Quality of Life in Polish Patients with MS,2018-11,International Journal of Environmental Research and Public Health,Mariola_Elżbieta_Bidzan_24,10-3390_ijerph15122678
101,101,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5604/01.3001.0011.8321,COGNITIVE FUNCTIONING AND AUTONOMY OF PATIENTS WITH DUCHENNE MUSCULAR DYSTROPHY,2018-05-10,Acta Neuropsychologica,Mariola_Elżbieta_Bidzan_25,10-5604_01-3001-0011-8321
102,102,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5603/gp.a2018.0026,Socio-demographic and psychological determinants of exclusive breastfeeding after six months postpartum — a Polish case-cohort study,2018-03,Ginekologia Polska,Mariola_Elżbieta_Bidzan_26,10-5603_gp-a2018-0026
103,103,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.14691/cppj.23.1.59,Dzieci urodzone przedwcześnie po syndromie przetaczania krwi między płodami (TTTS) - już zdrowe? czy jeszcze chore? ,2017,Czasopismo Psychologiczne,Mariola_Elżbieta_Bidzan_27,10-14691_cppj-23-1-59
104,104,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5114/pson.2017.70124,"Hardiness, social support, and posttraumatic growth among oncological patients – preliminary report",2017,Psychoonkologia,Mariola_Elżbieta_Bidzan_28,10-5114_pson-2017-70124
105,105,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5114/aoms.2017.68943,Neuropsychiatric symptoms and faster progression of cognitive impairments as predictors of risk of conversion of mild cognitive impairment to dementia,2017,Archives of Medical Science,Mariola_Elżbieta_Bidzan_29,10-5114_aoms-2017-68943
106,106,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,empty,Poczucie obciążenia opiekunów osób z chorobą Parkinsona. Przegląd badań,2017,Geriatria,Mariola_Elżbieta_Bidzan_30,-5271063117578091010
107,107,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5604/01.3001.0010.7045,"PSYCHOLOGICAL RESOURCES OF CAREGIVERS OF INDIVIDUALS SUFFERING FROM PARKINSON’S DISEASE, AND THEIR DECLARED FEELING OF BURDEN",2017,Acta Neuropsychologica,Mariola_Elżbieta_Bidzan_31,10-5604_01-3001-0010-7045
108,108,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,empty,Skala Niesprawności Neurologicznej Szpitala Guy jako istotne narzędzie do oceny objawów występujących u osób z SM,2017,"Niepełnosprawność - Zagadnienia, Problemy, Rozwiązania",Mariola_Elżbieta_Bidzan_32,-3077831348424585753
109,109,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.5114/hpr.2017.63936,The influence of music therapy on quality of life after a stroke,2017,Health Psychology Report,Mariola_Elżbieta_Bidzan_33,10-5114_hpr-2017-63936
110,110,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.1080/02646838.2017.1395400,Maternal attachment style during pregnancy and becoming a mother in Poland,2017-11,Journal of Reproductive and Infant Psychology,Mariola_Elżbieta_Bidzan_34,10-1080_02646838-2017-1395400
111,111,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.12740/pp/68628,"Screening for maternal postpartum depression, and associations with personality traits and social support. A Polish follow-up study 4 weeks and 3 months after delivery",2017-10,Psychiatria Polska,Mariola_Elżbieta_Bidzan_35,10-12740_pp_68628
112,112,Mariola Elżbieta Bidzan,https://orcid.org/0000-0003-0224-1994,https://doi.org/10.1017/neu.2017.4,Medical and psychosocial determinants of risk of postpartum depression: a cross-sectional study,2017-05,Acta Neuropsychiatrica,Mariola_Elżbieta_Bidzan_36,10-1017_neu-2017-4
113,113,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3390/ijerph18168557,Potential Psychological and Biological Mechanisms Underlying the Effectiveness of Neonatal Music Therapy during Kangaroo Mother Care for Preterm Infants and Their Parents,2021-08-13,International Journal of Environmental Research and Public Health,Łucja_Bieleninik_21,10-3390_ijerph18168557
114,114,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3390/ijerph18168517,"Associations of Maternal-Infant Bonding with Maternal Mental Health, Infant’s Characteristics and Socio-Demographical Variables in the Early Postpartum Period: A Cross-Sectional Study",2021-08-12,International Journal of Environmental Research and Public Health,Łucja_Bieleninik_22,10-3390_ijerph18168517
115,115,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3390/brainsci11081013,The Anterior Attentional–Intentional System in Patients with Parkinson’s Disease—A Pilot and Feasibility Study,2021-07,Brain Sciences,Łucja_Bieleninik_23,10-3390_brainsci11081013
116,116,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3390/ijerph18157989,Parental Attitudes toward Consent for Music Intervention Studies in Preterm Infants: A Cross-Sectional Study,2021-07-28,International Journal of Environmental Research and Public Health,Łucja_Bieleninik_24,10-3390_ijerph18157989
117,117,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3390/brainsci11030340,Estimating Components and Costs of Standard Care for Children with Autism Spectrum Disorder in Europe from a Large International Sample,2021-03-07,Brain Sciences,Łucja_Bieleninik_25,10-3390_brainsci11030340
118,118,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3390/ijerph18041733,"Defining Attachment and Bonding: Overlaps, Differences and Implications for Music Therapy Clinical Practice and Research in the Neonatal Intensive Care Unit (NICU)",2021-02-10,International Journal of Environmental Research and Public Health,Łucja_Bieleninik_26,10-3390_ijerph18041733
119,119,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1093/jmt/thaa023,Longitudinal Study of Music Therapy’s Effectiveness for Premature Infants and Their Caregivers (LongSTEP): Feasibility Study With a Norwegian Cohort,2021-01-15,Journal of Music Therapy,Łucja_Bieleninik_1,10-1093_jmt_thaa023
120,120,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.5114/hpr.2020.97346,Music therapy for preterm infants and their parents during NICU stay and beyond: current recommendations for clinical practice in Poland,2020,Health Psychology Report,Łucja_Bieleninik_2,10-5114_hpr-2020-97346
121,121,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1080/08098131.2020.1781233,Evaluating feasibility of the LongSTEP (Longitudinal study of music therapy’s effectiveness for premature infants and their caregivers) protocol with a Polish cohort,2020-10-19,Nordic Journal of Music Therapy,Łucja_Bieleninik_3,10-1080_08098131-2020-1781233
122,122,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3390/ijerph17155427,"Maternal–Infant Bonding and Its Relationships with Maternal Depressive Symptoms, Stress and Anxiety in the Early Postpartum Period in a Polish Sample",2020-07,International Journal of Environmental Research and Public Health,Łucja_Bieleninik_4,10-3390_ijerph17155427
123,123,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.18290/rpsych.2019.22.2-3,Music therapy for preterm infants and their parents: A path forward for research in Poland,2020-01-10,Roczniki Psychologiczne,Łucja_Bieleninik_5,10-18290_rpsych-2019-22-2-3
124,124,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1136/bmjopen-2018-025062,Longitudinal Study of music Therapy’s Effectiveness for Premature infants and their caregivers (LongSTEP): protocol for an international randomised trial,2019-08,BMJ Open,Łucja_Bieleninik_6,10-1136_bmjopen-2018-025062
125,125,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1002/capr.12228,Dialectical behaviour therapy and 12‐step programmes for substance use disorder: A systematic review and meta‐analysis,2019-05-29,Counselling and Psychotherapy Research,Łucja_Bieleninik_7,10-1002_capr-12228
126,126,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1080/13607863.2017.1348474,The effect of music therapy on cognitive functions in patients with dementia: a systematic review and meta-analysis,2018-09-02,Aging & Mental Health,Łucja_Bieleninik_8,10-1080_13607863-2017-1348474
127,127,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1080/08098131.2018.1398988,Authors’ response,2018-01,Nordic Journal of Music Therapy,Łucja_Bieleninik_9,10-1080_08098131-2018-1398988
128,128,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.3310/hta21590,International multicentre randomised controlled trial of improvisational music therapy for children with autism spectrum disorder: TIME-A study,2017-10,Health Technology Assessment,Łucja_Bieleninik_10,10-3310_hta21590
129,129,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1371/journal.pone.0183160,Tracing the temporal stability of autism spectrum diagnosis and severity as measured by the Autism Diagnostic Observation Schedule: A systematic review and meta-analysis,2017-09-21,PLOS ONE,Łucja_Bieleninik_11,10-1371_journal-pone-0183160
130,130,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1001/jama.2017.9478,Effects of Improvisational Music Therapy vs Enhanced Standard Care on Symptom Severity Among Children With Autism Spectrum Disorder,2017-08-08,JAMA,Łucja_Bieleninik_12,10-1001_jama-2017-9478
131,131,Łucja Bieleninik,https://orcid.org/0000-0001-9685-2934,https://doi.org/10.1002/14651858.cd004025.pub4,Music therapy for people with schizophrenia and schizophrenia-like disorders,2017-05-29,Cochrane Database of Systematic Reviews,Łucja_Bieleninik_13,10-1002_14651858-cd004025-pub4
132,132,Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.5114/ada.2021.108435,Assessing quality of life in patients with mastocytosis: development of the disease-specific questionnaire,2021,Advances in Dermatology and Allergology,Judyta_Borchet_1,10-5114_ada-2021-108435
133,133,Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.5114/ada.2021.108433,The role of the clinical and psychological symptoms of mastocytosis in the patient’s quality of life,2021,Advances in Dermatology and Allergology,Judyta_Borchet_2,10-5114_ada-2021-108433
134,134,Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.3390/ijerph182111454,Exploring Resiliency and Parentification in Polish Adolescents,2021-10-30,International Journal of Environmental Research and Public Health,Judyta_Borchet_3,10-3390_ijerph182111454
135,135,Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.3389/fpsyg.2021.635171,"The Relations Among Types of Parentification, School Achievement, and Quality of Life in Early Adolescence: An Exploratory Study",2021-03-29,Frontiers in Psychology,Judyta_Borchet_4,10-3389_fpsyg-2021-635171
136,136,Judyta Borchet,https://orcid.org/0000-0002-6212-9729,empty,Collective angst and group continuity as predictors of collective action for progressive city policies,2021-02-15,Group Processes & Intergroup Relations,Judyta_Borchet_5,5267354650028915100
137,137,Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.5114/hpr.2019.89492,Construction of a parentification questionnaire for youth,2020,Health Psychology Report,Judyta_Borchet_6,10-5114_hpr-2019-89492
138,138,Judyta Borchet,https://orcid.org/0000-0002-6212-9729,empty,"Orientacje celów osiągnięć nastolatka – rola materializmu nastolatka, materializmu rodziców, samooceny nastolatka i SES rodziny",2020,Przegląd Psychologiczny,Judyta_Borchet_7,-2806865358228669568
139,139,Judyta Borchet,https://orcid.org/0000-0002-6212-9729,https://doi.org/10.1007/s10826-020-01723-3,"We are in this Together: Retrospective Parentification, Sibling Relationships, and Self-Esteem",2020-10-15,Journal of Child and Family Studies,Judyta_Borchet_8,10-1007_s10826-020-01723-3
