,name,orcid,link,title,date,journal
248,Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.appet.2019.104317,Associations of childhood trauma with food addiction and insulin resistance in African-American women with diabetes mellitus,2019-10,Appetite
249,Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1093/jpepsy/jsy077,Pediatric Loss-of-Control Eating and Anxiety in Relation to Components of Metabolic Syndrome.,2019-03-01,Journal of pediatric psychology
250,Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.3389/fnbeh.2018.00281,Neuroscience Informed Prolonged Exposure Practice: Increasing Efficiency and Efficacy Through Mechanisms. ,2018-11-20,Frontiers in behavioral neuroscience
251,Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.eatbeh.2018.06.007,"An examination of the associations between pediatric loss of control eating, anxiety, and body composition in children and adolescents.",2018-06-27,Eating behaviors
252,Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.appet.2018.06.013,Disordered eating in college sorority women: A social network analysis of a subset of members from a single sorority chapter.,2018-06-07,Appetite
253,Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1037/abn0000350,Negative urgency moderates reactivity to laboratory stress inductions.,2018-05-01,Journal of abnormal psychology
254,Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.appet.2018.01.019,A systematic review of attentional biases in disorders involving binge eating,2018-04,Appetite
255,Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1177/0033354917731308,"Fitness, Sleep-Disordered Breathing, Symptoms of Depression, and Cognition in Inactive Overweight Children: Mediation Models.",2017-11-01,"Public health reports (Washington, D.C. : 1974)"
256,Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.comppsych.2017.03.015,Examination of the interpersonal model of loss of control eating in the laboratory,2017-07,Comprehensive Psychiatry
257,Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.appet.2017.01.009,Multidimensional assessment of impulsivity in relation to obesity and food addiction,2017-05,Appetite
258,Monika Magdalena Stojek,https://orcid.org/0000-0003-3777-8054,https://doi.org/10.1016/j.cpr.2017.04.007,Relative reinforcing value of food and delayed reward discounting in obesity and disordered eating: A systematic review.,2017-04-21,Clinical psychology review
259,Katarzyna Maria Ślebarska,https://orcid.org/0000-0003-2032-0469,https://doi.org/10.1371/journal.pone.0243234,Change of organizational newcomers’ unmet expectations: Does proactive coping matter?,2020-12-10,PLOS ONE
260,Katarzyna Maria Ślebarska,https://orcid.org/0000-0003-2032-0469,https://doi.org/10.1108/bjm-06-2020-0189,Career self-management of unemployed workers: the role of proactive coping in job-to-job transition,2020-10-29,Baltic Journal of Management
261,Katarzyna Maria Ślebarska,https://orcid.org/0000-0003-2032-0469,https://doi.org/10.1177/0894845318763947,Increasing Proactive Coping in Organizational Newcomers: Improving Job Adaptation or Rocking the Boat?,2018,Journal of Career Development
262,Katarzyna Maria Ślebarska,https://orcid.org/0000-0003-2032-0469,https://doi.org/10.1515/pjap-2015-0074,Proactive coping as a kind of creative adaptation to a new workplace,2017-03-01,Polish Journal of Applied Psychology
263,Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,empty,Poczucie zagrożenia a stres − mediująca rola więzi społecznych w miejscu pracy na przykładzie zawodu ratownika górniczego,2019,Medycyna Pracy
264,Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,empty,Orientacje życiowe a postawy wobec rynku ludzi młodych,2018,Czasopismo Psychologiczne
265,Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,empty,Postawy rodzicielskie a otwartość na karierę międzynarodową młodych dorosłych,2018,Chowanna
266,Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,empty,Connections between national culture and mobbing,2017,Przegląd Organizacji
267,Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,empty,Perception of parental attitudes and work ethics of young adults,2017,Polskie Forum Psychologiczne
268,Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,empty,Poczucie misji społecznej  oraz więzi ze współpracownikami a zadowolenie z pracy w grupie ratowników górniczych,2017,
269,Elżbieta Turska,https://orcid.org/0000-0003-0963-4424,empty,Przedziałowość a wybrane właściwości funkcjonowania  edukacyjno-zawodowego ludzi młodych ,2017,Czasopismo Psychologiczne
270,Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.1097/pr9.0000000000000817,Pain inhibition is not affected by exercise-induced pain,2020,Pain Reports
271,Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.1186/s12888-019-2208-2,"Orthorexia nervosa, eating patterns and personality traits: A cross-cultural comparison of Italian, Polish and Spanish university students",2019,BMC Psychiatry
272,Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.1155/2019/2164698,Precompetitional weight reduction modifies prooxidative-antioxidative status in judokas,2019,Oxidative Medicine and Cellular Longevity
273,Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.1111/eos.12404,Genuine halitosis in patients with dental and laryngological etiologies of mouth odor: severity and role of oral hygiene behaviors.,2018-02,European journal of oral sciences
274,Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.5114/fmpcr.2017.67863,Does anybody support the supporters? Social support in the cancer patient-caregiver dyad,2017,Family Medicine and Primary Care Review
275,Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.1111/jocn.13997,Perceived social support and the sense of coherence in patient-caregiver dyad versus acceptance of illness in cancer patients.,2017-10,Journal of clinical nursing
276,Ewa Joanna Wojtyna,https://orcid.org/0000-0001-8833-5128,https://doi.org/10.2340/00015555-2483,"Gender, Body Image and Social Support: Biopsychosocial Deter-minants of Depression Among Patients with Psoriasis.",2017-01,Acta dermato-venereologica
277,Beata Wolfigiel,https://orcid.org/0000-0001-5609-5596,https://doi.org/10.1515/ppb-2017-0025,A new method to measure flow in professional tasks – A FLOW-W questionnaire (FLOW at Work),2017,Polish Psychological Bulletin
